word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio
Provisionals,prə'vɪʒ(ə)n(ə)l,,"a. 临时的;暂时的,暂定的[亦作provisionary]；[P-]爱尔兰共和军(或新芬党)临时派成员的\nn. [美国英语](正式邮票发行前的)临时邮票；[或用P-]爱尔兰共和军(或新芬党)临时派成员(好战的极端分子)",,,,,42730,0,0:provisional/1:s,,
provisioning,,v supply with provisions,[经] 物质供应,,,,,35108,29290,i:provisioning/0:provisioning/1:i,,
provisors,,"plural of provisor\nn. One who provides; a purveyor.\nn. The purveyor, steward, or treasurer of a religious house.\nn. One who is regularly inducted into a benefice. See\n   Provision, 5.\nn. One who procures or receives a papal provision. See\n   Provision, 6.","(provisor 的复数) n. 圣职的被委任者, 伙食采办者",,,,,0,0,0:provisor/1:s,,
provisos,prəˈvaɪzəʊz,pl.  of Proviso,"n. 限制性条款, 附文( proviso的名词复数 )",,,,,0,0,0:proviso/1:s,,
provocateurs,,plural of provocateur\nn a secret agent who incites suspected persons to commit illegal acts,"(provocateur 的复数) [法] 挑衅者, 挑拨者, 煽动者",,,,,0,0,0:provocateur/1:s,,
provocations,ˌprɔvəˈkeɪʃənz,n. unfriendly behavior that causes anger or resentment\nn. something that incites or provokes; a means of arousing or stirring to action\nn. needed encouragement,n. 挑衅( provocation的复数形式 ); 激怒; 刺激; 愤怒的原因,,,,,0,0,0:provocation/1:s,,
provoking,prә'vәukiŋ,"v call forth (emotions, feelings, and responses)\nv evoke or provoke to appear or occur\nv provide the needed stimulus for\nv annoy continually or chronically\ns causing or tending to cause anger or resentment","a. 令人生气的, 使人愤怒的, 难熬的",,,,,45376,41827,0:provoke/1:i/i:provoking,,
Provos,,n. a militant organization of Irish nationalists who used terrorism and guerilla warfare in an effort to drive British forces from Northern Ireland and achieve a united independent Ireland\nn. a city in north central Utah settled by Mormons,n. 北爱尔兰共和军临时派成员；普洛佛（美国犹他州中部一座城市）；（荷兰的）青年无政府主义者 (provo的变形),,,,,0,0,0:provo/1:s,,
provosts,ˈprɔvəsts,n. a high-ranking university administrator,n. （美国某些大学的）教务长( provost的复数形式 ); （苏格兰的）市长; （英国某些大学中的）学院院长; 座堂主任,,,,,0,0,0:provost/1:s,,
prowlers,ˈpraʊlə(r),n. someone who prowls or sneaks about; usually with unlawful intentions,n. 徘徊者( prowler的复数形式 ); 小偷,,,,,0,0,0:prowler/1:s,,
prowling,praʊlɪŋ,"v move about in or as if in a predatory manner\nv loiter about, with no apparent aim",v. 小心翼翼地移动( prowl的现在分词 ); 徘徊; （动物）潜行（为捕猎等）; 潜行（图谋不轨等）,,,,,0,41884,0:prowl/1:i/s:prowlings/i:prowling,,
prowlings,,"plural of prowling\nv move about in or as if in a predatory manner\nv loiter about, with no apparent aim",(prowling 的复数) v. 小心翼翼地移动( prowl的现在分词 ); 徘徊; （动物）潜行（为捕猎等）; 潜行（图谋不轨等）,,,,,0,0,0:prowling/1:s,,
prows,praʊz,n. front part of a vessel or aircraft,n. <正>船首( prow的复数形式 ),,,,,0,0,0:prow/1:s,,
proxies,ˈprɔksi:z,pl.  of Proxy,n. 代表权( proxy的名词复数 ); （测算用的）代替物; （对代理人的）委托书; （英国国教教区献给主教等的）巡游费,,,,,0,0,0:proxy/1:s,,
proximities,,plural of proximity\nn. the property of being close together\nn. the region close around a person or thing\nn. a Gestalt principle of organization holding that (other things being equal) objects or events that are near to one another (in space or time) are perceived as belonging together as a unit,"(proximity 的复数) n. 接近, 亲近",,,,,0,0,0:proximity/1:s,,
prozac,'prәuzæk,n a selective-serotonin reuptake inhibitor commonly prescribed as an antidepressant (trade names Prozac or Sarafem); it is thought to work by increasing the activity of serotonin in the brain,n. 百忧解（一种治疗精神抑郁的药物）,,,,,0,30382,,,
PRS,,n a soft yellowish-white trivalent metallic element of the rare earth group; can be recovered from bastnasite or monazite by an ion-exchange process\nn a self-governing commonwealth associated with the United States occupying the island of Puerto Rico\nn a promotion intended to create goodwill for a person or institution,abbr. （英国）皇家学会会长（President of the Royal Society）,,,,,30547,0,0:pr/1:s,,
prudenter,,comparative of prudent\na. careful and sensible; marked by sound judgment,"(prudent 的比较级) a. 审慎的, 三思而后行的, 精明的, 节俭的",,,,,0,0,0:prudent/1:r,,
prudes,pru:dz,n. a person excessively concerned about propriety and decorum,"n. <贬>极端或过分拘谨的人, （尤指对性问题）大惊小怪的人( prude的复数形式 )",,,,,0,0,0:prude/1:s,,
prune,pru:n,n. dried plum,"n. 洋李, 李子干, 深紫红色, 傻瓜\nvt. 修剪, 砍掉, 删除\nvi. 删除, 删节",,2,,toefl gre,11960,14230,s:prunes/d:pruned/i:pruning/p:pruned/3:prunes,,
pruned,,"v cultivate, tend, and cut back the growth of\nv weed out unwanted or unnecessary things",未修剪的,,,,,0,40193,0:prune/1:dp/p:pruned/d:pruned,,
pruners,,plural of pruner\nn. a worker who thins out and trims trees and shrubs\nn. a long-handled pruning saw with a curved blade at the end and sometimes a clipper; used to prune small trees,"(pruner 的复数) n. 修枝剪刀, 修剪树枝者",,,,,0,0,0:pruner/1:s,,
prunes,pru:nz,"n dried plum\nv cultivate, tend, and cut back the growth of\nv weed out unwanted or unnecessary things","n. 西梅脯, 西梅干( prune的名词复数 )\nv. 修剪（树木等）( prune的第三人称单数 ); 精简某事物, 除去某事物多余的部分",,,,,0,0,0:prune/1:s3,,
pruning,'pru:niŋ,n. something that has been pruned off of a plant\nn. the act of trimming a plant,"n. 修剪, 修枝, 剪枝\n[计] 修剪",,,,,12963,15888,0:prune/1:i/i:pruning/s:prunings,,
pruning-hooks,,plural of pruning-hook,(pruning-hook 的复数) 修枝钩刀\n修枝镰,,,,,0,0,0:pruning-hook/1:s,,
prunings,,plural of pruning\nn. something that has been pruned off of a plant\nn. the act of trimming a plant,"(pruning 的复数) n. 修剪, 修枝, 剪枝\n[计] 修剪",,,,,0,0,0:pruning/1:s,,
Prussians,'prʌʃən,n. a German inhabitant of Prussia,a. ☉普鲁士的；普鲁士人的\nn. 普鲁士人；＝Old Prussian,,,,,0,0,0:prussian/1:s,,
pryed,,"past tense of pry\nv. to move or force, especially in an effort to get something open\nv. be nosey\nv. make an uninvited or presumptuous inquiry","(pry 的过去时) n. 杠杆, 窥探, 好奇者\nvi. 打听, 窥探\nvt. 撬动, 撬开, 费力得到",,,,,0,0,0:pry/1:p,,
pryers,,plural of pryer,"(pryer 的复数) n. 窥探者, 探问者",,,,,0,0,0:pryer/1:s,,
prying,'praiiŋ,"n offensive inquisitiveness\nv to move or force, especially in an effort to get something open\nv be nosey\nv search or inquire in a meddlesome way\nv make an uninvited or presumptuous inquiry\ns offensively curious or inquisitive",a. 窥探,,,,,35413,30948,0:pry/1:i/i:prying,,
Pryors,,plural of Pryor,(Pryor 的复数) n. (Pryor)人名；(英、西)普赖尔\n一种熏干的烟草,,,,,0,0,0:pryor/1:s,,
PS,,n a note appended to a letter after the signature\nn a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic phosphate rocks and as organic phosphates in all living cells; is highly reactive and occurs in several allotropic forms\nn the 16th letter of the Roman alphabet,"[计] 实际顺序, 图象系统, 电源, 保护状态\n[化] 磷脂酰丝氨酸",,1,,,8049,0,0:p/1:s/s:pss,,
Ps.,,,"[医] 假单胞菌属, 处方, 药方",,,,,0,0,,,
psalmists,,plural of psalmist\nn. a composer of sacred songs,"(psalmist 的复数) n. 赞美诗作者, 领唱者",,,,,0,0,0:psalmist/1:s,,
psalms,,n. an Old Testament book consisting of a collection of 150 Psalms,n. 圣经旧约中的诗篇（等于Book of Psalms）,,,,,0,0,0:psalm/1:s,,
psalteries,'sɔːlt(ə)rɪ; 'sɒl-,pl.  of Psaltery,n. 古代弦乐器；索尔特里琴,,,,,0,0,0:psaltery/1:s,,
psalters,,plural of psalter\nn. a collection of Psalms for liturgical use,(psalter 的复数) n. 诗篇歌集,,,,,0,0,0:psalter/1:s,,
psammites,,plural of psammite\nn. A species of micaceous sandstone.,"(psammite 的复数) n.[地]粗粒碎屑岩,砂屑岩",,,,,0,0,0:psammite/1:s,,
psephologists,,plural of psephologist\nn a sociologist who studies election trends,(psephologist 的复数) [法] 选举学家,,,,,0,0,0:psephologist/1:s,,
pseudo,'sju:dәu,s. (often used in combination) not genuine but having the appearance of,"a. 假的, 冒充的",,,,,24260,26875,,,
pseudo-,," A combining form or prefix signifying false, counterfeit,\n   pretended, spurious; as, pseudo-apostle, a false apostle;\n   pseudo-clergy, false or spurious clergy; pseudo-episcopacy,\n   pseudo-form, pseudo-martyr, pseudo-philosopher. Also used adjectively.","[医] 假, 伪",,,,,0,0,,,
pseudo-devices,,plural of pseudo-device,"(pseudo-device 的复数) [计] 伪设备, 伪装置",,,,,0,0,0:pseudo-device/1:s,,
pseudo-operations,,plural of pseudo-operation,(pseudo-operation 的复数) [计] 伪操作,,,,,0,0,0:pseudo-operation/1:s,,
pseudo-science,s'ju:dəʊs'aɪəns,, 伪科学,,,,,0,0,s:pseudo-sciences,,
pseudo-sciences,,plural of pseudo-science,(pseudo-science 的复数)  伪科学,,,,,0,0,0:pseudo-science/1:s,,
pseudo-variables,,plural of pseudo-variable,(pseudo-variable 的复数) [计] 伪变量,,,,,0,0,0:pseudo-variable/1:s,,
pseudoaneurysms,,plural of pseudoaneurysm,(pseudoaneurysm 的复数)  假动脉瘤,,,,,0,0,0:pseudoaneurysm/1:s,,
pseudocysts,,plural of pseudocyst,(pseudocyst 的复数) 拟孢囊,,,,,0,0,0:pseudocyst/1:s,,
pseudogenes,,plural of pseudogene,"(pseudogene 的复数) n.假遗传因子,假基因",,,,,0,0,0:pseudogene/1:s,,
pseudolymphomas,,plural of pseudolymphoma,(pseudolymphoma 的复数)  假性淋巴瘤,,,,,0,0,0:pseudolymphoma/1:s,,
pseudomonads,,plural of pseudomonad\nn bacteria usually producing greenish fluorescent water-soluble pigment; some pathogenic for plants and animals,(pseudomonad 的复数) n.[微]假单胞菌,,,,,0,0,0:pseudomonad/1:s,,
pseudonyms,ˈsu:dnˌɪmz,n. a fictitious name used when the person performs a particular social role,"n. 假名, 化名, （尤指）笔名( pseudonym的复数形式 )",,,,,0,0,0:pseudonym/1:s,,
pseudopods,,plural of pseudopod\nn. temporary outgrowth used by some microorganisms as an organ of feeding or locomotion,"(pseudopod 的复数) n. 假足, 虚足\n[医] 假足, 伪足",,,,,0,0,0:pseudopod/1:s,,
pseudopolyps,,-s form of pseudopolyp,(pseudopolyp 的第三人称 -s形式)  假息肉,,,,,0,0,0:pseudopolyp/1:s,,
pseudoscience,.sju:dәu'saiәns,n. an activity resembling science but based on fallacious assumptions,"n. 假科学, 伪科学",,,,,0,31601,s:pseudosciences,,
pseudosciences,,plural of pseudoscience\nn. an activity resembling science but based on fallacious assumptions,"(pseudoscience 的复数) n. 假科学, 伪科学",,,,,0,0,0:pseudoscience/1:s,,
pseudosounds,,-s form of pseudosound,(pseudosound 的第三人称 -s形式)  假声,,,,,0,0,0:pseudosound/1:s,,
pseuds,,n. a person who makes deceitful pretenses,n. 假的( pseud的复数形式 ); 伪的; 不诚实的; 伪善的,,,,,0,0,0:pseud/1:s,,
psis,,plural of psi\nn. the 23rd letter of the Greek alphabet,"(psi 的复数) n. 希腊字母的第23个字母\n[机] 磅, 平方寸",,,,,0,0,0:psi/1:s,,
Psittacidae,,n. coextensive with the order Psittaciformes,鹦鹉科,,,,,0,0,s:psittacidae/0:psittacidae/1:s,,
psoralens,,plural of psoralen,(psoralen 的复数) n.[生化]补骨脂素,,,,,0,0,0:psoralen/1:s,,
psp,,,abbr. 掌上游戏机（SONY推出的掌上娱乐平台）；起动前操纵台（Prestart Panel）,,,,,0,0,,,
PSS,,n a note appended to a letter after the signature,"[计] 信息包交换服务, 分组交换业务",,,,,0,0,0:ps/1:s,,
Psst,pst,,int. 为引起人的注意时所发的声音,,,,,43248,0,,,
psych,saik,,"vt. 精神分析治疗, 使作好心理准备",,,,,33015,19931,s:psyches/d:psyched/p:psyched/i:psyching/3:psyches,,
psych-,,,"[医] 精神, 心理",,,,,0,0,,,
psyche,'psaiki,n. (Greek mythology) a beautiful princess loved by Cupid who visited her at night and told her she must not try to see him; became the personification of the soul,"n. 灵魂, 精神, 普赛克(希腊神话中人类灵魂的化身)\n[医] 精神, 心灵",,1,,toefl gre,13966,7791,,,
psyched,saɪkt,,a. 激动的\nv. 使某人精神紧张或丧失信心等( psych的过去式和过去分词 ),,,,,0,40318,0:psych/1:dp,,
psychedelics,,plural of psychedelic\ns. producing distorted sensory perceptions and feelings or altered states of awareness or sometimes states resembling psychosis\ns. having the vivid colors and bizarre patterns associated with psychedelic states\ns. (of a mental state) characterized by intense and distorted perceptions and hallucinations and feelings of euphoria or sometimes despair,"(psychedelic 的复数) a. 引起幻觉的, 荧光的\nn. 迷幻剂",,,,,0,0,0:psychedelic/1:s,,
psyches,saɪkiz,n. that which is responsible for one's thoughts and feelings; the seat of the faculty of reason\nn. the immaterial part of a person; the actuating cause of an individual life\nn. (Greek mythology) a beautiful princess loved by Cupid who visited her at night and told her she must not try to see him; became the personification of the soul,"n. 灵魂, 心灵( psyche的复数形式 )",,,,,0,0,0:psych/1:s,,
psychiatrics,,,[医] 精神病学,,,,,0,0,0:psychiatric/1:s,,
psychiatrist,sai'kaiәtrist,n. a physician who specializes in psychiatry,"n. 精神病医生, 精神病学家\n[医] 精神病学家",,,,,6979,5180,s:psychiatrists,,
